City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Atar,20.5169,-13.0499,74.98,17,23,7.36,MR,2021-04-19 05:29:13
294,Catamarca,-28.4696,-65.7852,66.0,91,16,13.56,AR,2021-04-19 05:29:13
295,Kapit,2.0167,112.9333,91.11,49,37,3.36,MY,2021-04-19 05:29:14
296,Plettenberg Bay,-34.0527,23.3716,65.32,85,64,8.72,ZA,2021-04-19 05:29:14
297,Buriti Bravo,-5.8372,-43.8336,70.79,99,100,0.94,BR,2021-04-19 05:29:14
298,Balkhash,46.844,74.9804,66.2,32,0,13.42,KZ,2021-04-19 05:29:15
299,Itoigawa,37.0333,137.85,63.0,33,1,14.61,JP,2021-04-19 05:29:15
300,Benton Harbor,42.1167,-86.4542,53.6,37,90,5.75,US,2021-04-19 05:29:16
301,Nanlong,31.3533,106.0631,58.44,88,100,2.84,CN,2021-04-19 05:29:16
302,Te Anau,-45.4167,167.7167,54.63,80,88,7.58,NZ,2021-04-19 05:29:16
303,North Port,27.0442,-82.2359,79.0,90,100,6.64,US,2021-04-19 05:29:17
304,Hervey Bay,-25.2986,152.8535,77.0,54,0,4.0,AU,2021-04-19 05:29:17
305,Pimentel,-6.8367,-79.9342,66.0,84,88,4.0,PE,2021-04-19 05:29:18
306,Husavik,66.0449,-17.3389,33.8,55,40,6.91,IS,2021-04-19 05:29:18
307,Muscat,23.6139,58.5922,93.2,22,0,1.14,OM,2021-04-19 05:29:18
308,Namibe,-15.1961,12.1522,81.1,66,12,5.28,AO,2021-04-19 05:29:19
309,Vercelli,45.3231,8.4153,43.0,100,66,2.89,IT,2021-04-19 05:29:19
310,Aswan,24.0934,32.907,84.96,29,2,7.72,EG,2021-04-19 05:29:19
311,Murgab,37.4966,61.9714,75.2,31,0,9.22,TM,2021-04-19 05:29:20
312,Monte Alegre,-2.0078,-54.0692,72.25,97,100,0.65,BR,2021-04-19 05:29:20
313,Loutra,39.0569,26.545,62.6,82,40,8.05,GR,2021-04-19 05:29:21
314,Jamame,0.0722,42.7506,83.05,71,68,5.03,SO,2021-04-19 05:29:21
315,Ballesteros,18.4126,121.5152,76.35,74,99,13.4,PH,2021-04-19 05:29:22
316,Port Blair,11.6667,92.75,86.94,61,12,10.56,IN,2021-04-19 05:29:22
317,Vodnyy,63.5046,53.4095,30.9,48,26,4.07,RU,2021-04-19 05:29:22
318,Lagoa,39.05,-27.9833,60.57,84,95,10.65,PT,2021-04-19 05:29:23
319,Port Pirie,-33.1833,138.0167,73.4,31,40,6.91,AU,2021-04-19 05:29:23
320,Nisia Floresta,-6.0911,-35.2086,75.2,94,40,3.44,BR,2021-04-19 05:29:23
321,Rawson,-43.3002,-65.1023,66.63,43,74,14.23,AR,2021-04-19 05:29:24
322,Zirandaro,18.45,-100.9833,76.6,25,2,4.29,MX,2021-04-19 05:29:24
323,Clyde River,70.4692,-68.5914,3.2,92,90,11.5,CA,2021-04-19 05:29:25
324,Patu,-6.11,-37.6367,71.29,91,85,3.18,BR,2021-04-19 05:29:25
325,Salinopolis,-0.6136,-47.3561,77.29,86,100,4.43,BR,2021-04-19 05:29:25
326,Severomuysk,56.1481,113.4267,13.48,49,16,4.25,RU,2021-04-19 05:29:26
327,Tooele,40.5308,-112.2983,53.01,53,1,8.05,US,2021-04-19 05:29:26
328,Norman Wells,65.282,-126.8329,42.8,52,1,6.91,CA,2021-04-19 05:29:27
329,Salalah,17.0151,54.0924,84.2,70,40,4.61,OM,2021-04-19 05:29:27
330,Karratha,-20.7377,116.8463,87.37,47,0,11.05,AU,2021-04-19 05:29:28
331,Pacific Grove,36.6177,-121.9166,51.8,76,1,4.61,US,2021-04-19 05:29:28
332,Soure,-0.7167,-48.5233,75.58,87,100,1.72,BR,2021-04-19 05:29:28
333,Port Hardy,50.6996,-127.4199,50.0,87,1,3.44,CA,2021-04-19 05:29:29
334,Beringovskiy,63.05,179.3167,32.77,95,86,2.3,RU,2021-04-19 05:29:29
335,Thinadhoo,0.5333,72.9333,82.87,63,54,6.85,MV,2021-04-19 05:29:29
336,Ilo,-17.6394,-71.3375,66.7,81,12,4.36,PE,2021-04-19 05:29:30
337,Tocopilla,-22.092,-70.1979,65.71,71,11,4.05,CL,2021-04-19 05:29:30
338,Komsomolskiy,40.4272,71.7189,62.6,51,67,4.61,UZ,2021-04-19 05:29:31
339,Tabou,4.423,-7.3528,80.01,81,100,5.73,CI,2021-04-19 05:29:31
340,Sakakah,29.9697,40.2064,78.8,18,0,4.61,SA,2021-04-19 05:29:31
341,Pozhva,59.0912,56.0847,32.74,51,6,5.1,RU,2021-04-19 05:29:32
342,Aksarka,66.5606,67.7975,11.12,82,44,10.92,RU,2021-04-19 05:29:32
343,Leningradskiy,69.3833,178.4167,29.66,75,63,15.86,RU,2021-04-19 05:29:33
344,Hindaun,26.7167,77.0167,96.84,10,2,6.35,IN,2021-04-19 05:29:33
345,Yoichi,43.2039,140.7703,57.2,51,20,21.85,JP,2021-04-19 05:29:33
346,Sokoto,13.0609,5.239,82.96,34,23,9.08,NG,2021-04-19 05:29:34
347,Madaoua,14.073,5.96,81.18,17,42,3.56,NE,2021-04-19 05:29:34
348,Saint-Augustin,51.226,-58.6502,37.98,92,100,20.8,CA,2021-04-19 05:29:34
349,Port-Gentil,-0.7193,8.7815,78.8,94,75,2.3,GA,2021-04-19 05:29:35
350,Montoro,38.0241,-4.3834,54.0,76,0,3.44,ES,2021-04-19 05:29:35
351,Casablanca,33.5928,-7.6192,50.0,100,40,2.3,MA,2021-04-19 05:28:23
352,Nome,64.5011,-165.4064,37.0,75,90,2.71,US,2021-04-19 05:29:36
353,Ambilobe,-13.2,49.05,79.63,73,10,3.36,MG,2021-04-19 05:29:36
354,Cuencame,24.8711,-103.6964,61.65,35,1,5.82,MX,2021-04-19 05:29:37
355,Newport,51.5877,-2.9984,37.0,89,37,4.56,GB,2021-04-19 05:29:37
356,Concepcion Del Oro,24.6333,-101.4167,51.62,51,24,6.26,MX,2021-04-19 05:29:37
357,San Andres,12.5847,-81.7006,82.4,83,40,5.75,CO,2021-04-19 05:28:25
358,Vestmannaeyjar,63.4427,-20.2734,38.17,61,97,13.62,IS,2021-04-19 05:29:38
359,Hamilton,39.1834,-84.5333,50.0,81,90,3.44,US,2021-04-19 05:29:39
360,Saint Anthony,45.0205,-93.218,39.99,70,90,11.5,US,2021-04-19 05:29:39
361,Saldanha,-33.0117,17.9442,62.6,88,59,5.75,ZA,2021-04-19 05:29:39
362,Olafsvik,64.8945,-23.7142,33.66,80,100,12.59,IS,2021-04-19 05:29:40
363,Laguna,38.421,-121.4238,69.8,42,1,4.61,US,2021-04-19 05:29:40
364,Maragogi,-9.0122,-35.2225,76.15,83,80,2.39,BR,2021-04-19 05:26:29
365,Sola,-13.8833,167.55,83.23,73,43,9.06,VU,2021-04-19 05:29:41
366,Amahai,-3.3333,128.9167,85.44,65,79,8.41,ID,2021-04-19 05:29:41
367,Berlevag,70.8578,29.0864,39.2,56,0,12.66,NO,2021-04-19 05:29:42
368,Bucerias,20.75,-105.3333,73.4,78,1,2.48,MX,2021-04-19 05:29:42
369,Novobirilyussy,56.9514,90.6661,33.48,83,97,17.6,RU,2021-04-19 05:29:42
370,Adwa,14.1646,38.8955,70.36,34,71,18.28,ET,2021-04-19 05:29:43
371,Senneterre,48.3835,-77.2328,35.6,60,1,4.61,CA,2021-04-19 05:29:43
372,Duku,11.2361,4.9073,82.35,51,92,4.79,NG,2021-04-19 05:29:43
373,Lashio,22.9333,97.75,88.65,27,45,5.23,MM,2021-04-19 05:29:44
374,Rock Springs,41.5875,-109.2029,43.0,36,1,16.11,US,2021-04-19 05:29:44
375,Bambous Virieux,-20.3428,57.7575,82.99,83,75,11.5,MU,2021-04-19 05:29:45
376,Talnakh,69.4865,88.3972,3.78,85,53,5.5,RU,2021-04-19 05:29:45
377,Alta Floresta,-9.8756,-56.0861,70.43,97,100,1.54,BR,2021-04-19 05:29:46
378,Kudahuvadhoo,2.6708,72.8944,82.89,65,19,8.77,MV,2021-04-19 05:29:46
379,Fujin,47.26,132.0322,65.17,22,0,15.97,CN,2021-04-19 05:29:46
380,Jian,27.1172,114.9793,64.35,81,98,1.59,CN,2021-04-19 05:29:47
381,Nyuksenitsa,60.4128,44.2397,36.32,51,5,7.72,RU,2021-04-19 05:29:47
382,Laurel,39.0993,-76.8483,53.01,71,90,4.18,US,2021-04-19 05:29:48
383,Caraballeda,10.6112,-66.8522,80.6,78,75,11.12,VE,2021-04-19 05:29:48
384,La Rioja,42.25,-2.5,45.0,87,0,6.44,ES,2021-04-19 05:29:48
385,Kindu,-2.95,25.95,70.93,97,100,1.61,CD,2021-04-19 05:29:06
386,Kielce,50.8703,20.6275,45.0,1,100,3.11,PL,2021-04-19 05:29:49
387,Stillwater,36.1156,-97.0584,45.0,81,1,6.11,US,2021-04-19 05:26:55
388,Mkokotoni,-5.8767,39.2547,77.0,83,75,10.36,TZ,2021-04-19 05:29:50
389,Marrakesh,31.6315,-8.0083,57.2,82,0,3.44,MA,2021-04-19 05:29:14
390,Allanridge,-27.7543,26.6438,56.08,51,0,2.75,ZA,2021-04-19 05:29:50
391,Mersing,2.4312,103.8405,91.4,75,40,9.22,MY,2021-04-19 05:29:50
392,Bonga,7.2833,36.2333,63.93,76,83,2.26,ET,2021-04-19 05:28:05
393,Tateyama,34.9833,139.8667,68.0,42,20,5.75,JP,2021-04-19 05:29:51
394,Umm Lajj,25.0213,37.2685,86.97,39,0,4.68,SA,2021-04-19 05:29:51
395,Jacareacanga,-6.2222,-57.7528,71.19,99,97,2.04,BR,2021-04-19 05:29:52
396,Trinidad,-14.8333,-64.9,72.93,95,32,2.37,BO,2021-04-19 05:29:52
397,Bartlesville,36.7473,-95.9808,39.2,93,1,4.29,US,2021-04-19 05:25:59
398,Sungaipenuh,-2.0833,101.3833,77.09,64,25,4.88,ID,2021-04-19 05:27:09
399,Kieta,-6.2167,155.6333,85.66,78,62,6.76,PG,2021-04-19 05:29:53
400,Tarko-Sale,64.9225,77.785,1.99,66,61,5.99,RU,2021-04-19 05:29:53
401,Duayaw Nkwanta,7.1724,-2.1028,70.79,94,100,1.43,GH,2021-04-19 05:29:54
402,Cassilandia,-19.1133,-51.7342,68.83,62,53,2.35,BR,2021-04-19 05:29:54
403,Itarema,-2.9248,-39.9167,75.81,92,99,7.87,BR,2021-04-19 05:29:54
404,Kenora,49.8167,-94.4337,26.6,63,90,13.8,CA,2021-04-19 05:29:55
405,Silver City,32.7701,-108.2803,44.6,53,75,6.91,US,2021-04-19 05:29:55
406,Gilbues,-9.8317,-45.3439,70.75,88,100,0.13,BR,2021-04-19 05:29:56
407,Fasa,28.9383,53.6482,75.2,27,0,13.8,IR,2021-04-19 05:29:56
408,Urucara,-2.5364,-57.76,71.49,99,100,2.42,BR,2021-04-19 05:29:56
409,Floro,61.5996,5.0328,41.0,87,0,6.91,NO,2021-04-19 05:29:57
410,Iquitos,-3.7481,-73.2472,73.4,94,75,3.44,PE,2021-04-19 05:29:57
411,Burnie,-41.0667,145.9167,61.0,70,92,10.0,AU,2021-04-19 05:29:57
412,Loikaw,19.6742,97.2094,90.37,30,0,1.63,MM,2021-04-19 05:29:58
413,Belyy Yar,53.6039,91.3903,53.6,43,0,31.32,RU,2021-04-19 05:29:58
414,Half Moon Bay,37.4636,-122.4286,55.99,67,1,4.61,US,2021-04-19 05:29:59
415,Killin,33.6123,-91.7412,46.4,93,1,4.05,US,2021-04-19 05:29:59
416,Bihoro,43.8228,144.1044,53.6,43,75,12.66,JP,2021-04-19 05:29:59
417,Chicama,-7.8447,-79.1469,69.75,79,93,5.44,PE,2021-04-19 05:30:00
418,Gongzhuling,43.5008,124.8198,71.89,15,57,14.23,CN,2021-04-19 05:30:00
419,Makakilo City,21.3469,-158.0858,75.2,64,1,8.05,US,2021-04-19 05:30:02
420,Isangel,-19.55,169.2667,87.8,74,40,6.91,VU,2021-04-19 05:30:04
421,Picos,-7.0769,-41.4669,70.34,94,96,1.79,BR,2021-04-19 05:30:04
422,Katobu,-4.9408,122.5276,86.5,58,90,6.53,ID,2021-04-19 05:30:05
423,Melnikovo,56.5558,84.085,19.0,79,100,14.12,RU,2021-04-19 05:30:05
424,Neuquen,-38.9516,-68.0591,62.6,88,0,3.44,AR,2021-04-19 05:29:02
425,Opuwo,-18.0607,13.84,69.26,45,77,11.52,NA,2021-04-19 05:30:06
426,Birnin Kebbi,12.4539,4.1975,83.57,47,50,7.9,NG,2021-04-19 05:30:06
427,Omaruru,-21.4333,15.9333,63.3,62,46,5.7,NA,2021-04-19 05:30:06
428,Cidreira,-30.1811,-50.2056,71.04,64,50,8.97,BR,2021-04-19 05:30:07
429,Hillsboro,45.5229,-122.9898,61.0,41,1,9.22,US,2021-04-19 05:28:26
430,Acapulco,16.8634,-99.8901,74.98,64,7,6.38,MX,2021-04-19 05:30:07
431,Kitami,43.8031,143.8908,53.6,43,75,12.66,JP,2021-04-19 05:30:08
432,Bridlington,54.0831,-0.1919,35.01,86,6,1.21,GB,2021-04-19 05:30:08
433,Lazaro Cardenas,17.9583,-102.2,70.81,73,3,5.7,MX,2021-04-19 05:30:09
434,Flinders,-34.5833,150.8552,75.0,53,6,1.99,AU,2021-04-19 05:30:09
435,Bergerac,44.8333,0.5,39.0,100,37,2.3,FR,2021-04-19 05:30:09
436,Taoudenni,22.6783,-3.9836,74.86,12,7,13.18,ML,2021-04-19 05:30:10
437,Pucallpa,-8.3791,-74.5539,73.62,87,78,1.95,PE,2021-04-19 05:30:10
438,Mana,5.6592,-53.7767,75.65,87,83,8.68,GF,2021-04-19 05:30:11
439,Provost,52.3501,-110.2683,32.0,93,88,6.91,CA,2021-04-19 05:30:11
440,Warrnambool,-38.3833,142.4833,62.01,75,96,8.01,AU,2021-04-19 05:30:11
441,Jiaojiang,28.6803,121.4428,75.99,35,16,4.0,CN,2021-04-19 05:30:12
442,Anadyr,64.75,177.4833,24.8,80,75,4.47,RU,2021-04-19 05:30:12
443,Panama City,8.9936,-79.5197,75.2,94,75,1.14,PA,2021-04-19 05:30:12
444,Novopokrovka,49.8425,36.5477,42.8,100,75,6.71,UA,2021-04-19 05:30:13
445,Praia,14.9215,-23.5087,68.0,83,20,12.66,CV,2021-04-19 05:30:13
446,Najran,17.4924,44.1277,77.0,22,0,5.75,SA,2021-04-19 05:30:14
447,Plover,44.4564,-89.544,51.01,66,90,10.36,US,2021-04-19 05:30:14
448,Morondava,-20.2833,44.2833,77.97,66,53,4.85,MG,2021-04-19 05:30:14
449,Kuli,42.0185,47.2434,62.6,82,75,4.61,RU,2021-04-19 05:30:15
450,Dauriya,49.9333,116.8667,44.38,9,4,9.31,RU,2021-04-19 05:30:15
451,Dingle,10.9995,122.6711,86.76,55,100,11.77,PH,2021-04-19 05:30:16
452,Asau,46.4333,26.4,43.0,64,100,0.22,RO,2021-04-19 05:30:16
453,Luwuk,-0.9516,122.7875,84.11,70,100,1.77,ID,2021-04-19 05:30:16
454,Necochea,-38.5473,-58.7368,63.0,95,42,10.0,AR,2021-04-19 05:30:17
455,Nanakuli,21.3906,-158.1547,75.2,64,1,8.05,US,2021-04-19 05:30:17
456,Simao,22.7886,100.9748,86.88,20,5,7.36,CN,2021-04-19 05:30:18
457,Mount Gambier,-37.8333,140.7667,62.6,67,90,13.8,AU,2021-04-19 05:30:18
458,Okhotsk,59.3833,143.3,33.19,99,100,10.58,RU,2021-04-19 05:30:18
459,Cikampek,-6.4197,107.4558,89.6,55,40,6.91,ID,2021-04-19 05:30:19
460,Hambantota,6.1241,81.1185,89.6,70,40,11.5,LK,2021-04-19 05:30:19
461,Coquimbo,-29.9533,-71.3436,55.4,88,90,6.91,CL,2021-04-19 05:30:20
462,Coihaique,-45.5752,-72.0662,51.8,82,75,14.97,CL,2021-04-19 05:30:20
463,Hovd,48.0056,91.6419,57.42,16,88,8.9,MN,2021-04-19 05:30:20
464,Bystryy Istok,52.371,84.3873,33.1,55,100,9.04,RU,2021-04-19 05:30:21
465,Kharitonovo,61.4009,47.4978,38.5,43,12,4.16,RU,2021-04-19 05:30:21
466,Walvis Bay,-22.9575,14.5053,81.0,46,8,3.0,NA,2021-04-19 05:30:21
467,Kuytun,54.3419,101.5036,50.45,39,97,16.31,RU,2021-04-19 05:30:22
468,Lagos De Moreno,21.35,-101.9167,68.0,13,1,6.91,MX,2021-04-19 05:30:22
469,Xingyi,24.1877,102.817,74.79,34,17,14.97,CN,2021-04-19 05:30:23
470,Petatlan,17.5167,-101.2667,70.0,68,2,4.03,MX,2021-04-19 05:30:14
471,Mpika,-11.8343,31.4529,57.96,89,99,10.92,ZM,2021-04-19 05:30:23
472,Saint-Gabriel,46.3001,-73.3824,48.2,71,97,6.91,CA,2021-04-19 05:30:24
473,Velke Pavlovice,48.9047,16.8161,44.01,75,20,9.22,CZ,2021-04-19 05:30:24
474,Fortuna,40.5982,-124.1573,50.0,100,90,3.44,US,2021-04-19 05:30:24
475,Ust-Maya,60.4167,134.5333,36.01,95,100,6.06,RU,2021-04-19 05:30:25
476,Tacna,-18.0056,-70.2483,66.2,68,90,5.75,PE,2021-04-19 05:30:25
477,Westport,41.1415,-73.3579,48.2,81,1,5.03,US,2021-04-19 05:29:02
478,Maine-Soroa,13.2114,12.0241,83.35,8,97,3.58,NE,2021-04-19 05:30:26
479,Abu Dhabi,24.4667,54.3667,82.4,47,0,3.44,AE,2021-04-19 05:29:06
480,Denpasar,-8.65,115.2167,87.8,62,20,9.22,ID,2021-04-19 05:28:07
481,Los Llanos De Aridane,28.6585,-17.9182,64.4,68,0,12.66,ES,2021-04-19 05:30:26
482,Bandarban,22.1965,92.2262,87.8,66,40,9.22,BD,2021-04-19 05:30:27
483,Chamba,32.5667,76.1333,76.95,22,46,7.34,IN,2021-04-19 05:30:27
484,College,64.8569,-147.8028,51.8,49,20,3.71,US,2021-04-19 05:30:28
485,Vaxjo,56.8777,14.8091,39.0,75,30,8.05,SE,2021-04-19 05:30:28
486,Tocache,-8.1842,-76.5125,69.46,98,100,0.51,PE,2021-04-19 05:30:29
487,Sosnovoborsk,56.1325,93.3589,37.4,87,75,24.61,RU,2021-04-19 05:30:29
488,Teruel,40.6667,-0.6667,42.8,86,0,2.3,ES,2021-04-19 05:30:08
489,Oranjemund,-28.55,16.4333,64.15,76,28,7.05,NA,2021-04-19 05:30:30
490,Arman,59.7,150.1667,36.97,89,100,7.45,RU,2021-04-19 05:30:30
491,Aykino,62.2248,49.9922,36.95,41,17,0.87,RU,2021-04-19 05:30:31
492,Tolaga Bay,-38.3667,178.3,59.52,67,67,4.05,NZ,2021-04-19 05:30:31
493,Reyes,-14.3167,-67.3833,71.04,99,67,1.19,BO,2021-04-19 05:30:31
494,Cranbrook,49.4999,-115.7688,33.8,93,75,3.44,CA,2021-04-19 05:29:43
495,Kattivakkam,13.2167,80.3167,91.4,58,20,5.75,IN,2021-04-19 05:30:32
496,Sergeyevka,53.88,67.4158,29.14,34,14,12.55,KZ,2021-04-19 05:30:32
497,San Miguel,13.4833,-88.1833,78.48,80,96,0.25,SV,2021-04-19 05:30:33
498,Dongli,23.5656,116.8194,77.0,41,0,6.71,CN,2021-04-19 05:30:33
499,Balkanabat,39.5108,54.3671,75.63,24,100,8.52,TM,2021-04-19 05:30:33
500,Yulara,-25.2406,130.9889,75.2,20,0,4.61,AU,2021-04-19 05:30:34
501,Shingu,33.7333,135.9833,66.2,39,0,16.11,JP,2021-04-19 05:30:34
502,Sorong,-0.8833,131.25,82.56,71,86,4.92,ID,2021-04-19 05:30:35
503,Tigzirt,36.8886,4.1198,50.43,56,0,6.93,DZ,2021-04-19 05:30:35
504,Bubaque,11.2833,-15.8333,77.38,68,70,9.4,GW,2021-04-19 05:30:35
505,Cortland,42.6001,-76.083,41.0,100,40,3.56,US,2021-04-19 05:30:36
506,Moorhead,46.8739,-96.7676,30.2,64,90,16.08,US,2021-04-19 05:30:36
507,Mazagao,-0.115,-51.2894,75.2,100,40,3.44,BR,2021-04-19 05:30:37
508,Varhaug,58.6147,5.6457,48.99,81,0,1.14,NO,2021-04-19 05:30:37
509,Sambava,-14.2667,50.1667,79.12,82,84,16.6,MG,2021-04-19 05:30:37
510,Akhtanizovskaya,45.32,37.1,55.0,87,90,11.18,RU,2021-04-19 05:30:38
511,Sao Joao Da Barra,-21.6403,-41.0511,72.34,87,61,10.02,BR,2021-04-19 05:30:38
512,Camacha,33.0833,-16.3333,60.8,77,20,8.05,PT,2021-04-19 05:30:39
513,Batouri,4.4333,14.3667,70.29,95,100,1.92,CM,2021-04-19 05:30:39
514,Jackson,42.4165,-122.8345,71.6,24,1,6.91,US,2021-04-19 05:30:08
515,Tamandare,-8.7597,-35.1047,76.32,82,73,1.7,BR,2021-04-19 05:30:40
516,Khor,47.8861,134.9464,57.69,36,95,6.93,RU,2021-04-19 05:30:40
517,Mmabatho,-25.85,25.6333,48.2,81,0,2.3,ZA,2021-04-19 05:30:40
518,Rosarito,32.3333,-117.0333,69.8,19,1,11.5,MX,2021-04-19 05:30:41
519,Mackay,-21.15,149.2,80.6,69,37,16.11,AU,2021-04-19 05:30:41
520,Beyneu,45.3167,55.2,70.61,35,57,13.44,KZ,2021-04-19 05:30:42
521,Toora-Khem,52.4675,96.11,56.35,32,36,13.62,RU,2021-04-19 05:30:42
522,Ambunti,-4.2365,142.8448,88.56,56,68,2.66,PG,2021-04-19 05:30:43
523,Raga,8.4596,25.678,84.42,45,95,6.46,SS,2021-04-19 05:30:43
524,Perth,-31.9333,115.8333,73.99,49,40,14.97,AU,2021-04-19 05:28:24
525,Gizo,-8.103,156.8419,82.69,79,89,15.61,SB,2021-04-19 05:30:44
526,Haines Junction,60.7522,-137.5108,39.2,52,19,1.14,CA,2021-04-19 05:30:44
527,Lumsden,50.6501,-104.8678,26.6,54,1,4.61,CA,2021-04-19 05:30:45
528,Rovinj,45.08,13.64,48.99,71,0,8.05,HR,2021-04-19 05:30:45
529,Jalu,29.0331,21.5482,73.35,41,100,24.79,LY,2021-04-19 05:30:45
530,Kifri,34.6959,44.9661,84.54,24,35,10.65,IQ,2021-04-19 05:30:46
531,Northam,51.0333,-4.2167,42.01,31,70,5.55,GB,2021-04-19 05:30:46
532,Ust-Omchug,61.15,149.6333,33.03,90,99,2.75,RU,2021-04-19 05:30:47
533,Zyryanka,65.75,150.85,33.01,87,40,6.06,RU,2021-04-19 05:30:47
534,Dekar,-21.5333,21.9333,59.77,50,0,7.65,BW,2021-04-19 05:30:48
535,Lethem,3.3803,-59.7968,74.75,75,90,9.37,GY,2021-04-19 05:30:48
536,Adrar,20.5022,-10.0711,73.49,11,18,7.16,MR,2021-04-19 05:30:48
537,Havelock,34.8791,-76.9013,59.0,88,1,3.89,US,2021-04-19 05:30:49
538,Gornyatskiy,48.2915,40.9575,53.38,74,99,6.31,RU,2021-04-19 05:30:49
539,Diffa,13.3154,12.6113,84.25,10,99,6.71,NE,2021-04-19 05:30:49
540,Stodolishche,54.1859,32.6492,43.32,87,91,11.1,RU,2021-04-19 05:30:50
541,Baruun-Urt,46.6806,113.2792,52.29,12,2,6.89,MN,2021-04-19 05:30:50
542,Ilhabela,-23.7781,-45.3581,70.43,88,75,7.96,BR,2021-04-19 05:30:51
543,Turayf,31.6725,38.6637,73.4,31,0,9.22,SA,2021-04-19 05:30:51
544,Awjilah,29.1081,21.2869,72.68,43,97,25.12,LY,2021-04-19 05:30:52
545,Cururupu,-1.8283,-44.8683,74.05,97,100,2.68,BR,2021-04-19 05:30:52
546,Gat,31.61,34.7642,84.0,44,0,1.14,IL,2021-04-19 05:30:53
547,Babu,24.4167,111.5167,65.57,97,100,1.45,CN,2021-04-19 05:30:54
548,Wajid,3.8093,43.2471,83.68,58,6,8.99,SO,2021-04-19 05:30:54
549,Rabo De Peixe,37.8,-25.5833,59.0,88,20,4.61,PT,2021-04-19 05:30:54
550,Waitati,-45.75,170.5667,62.01,61,97,1.01,NZ,2021-04-19 05:30:55
551,Gurlan,41.8447,60.3919,73.4,33,0,6.91,UZ,2021-04-19 05:30:55
552,Bandarbeyla,9.4942,50.8122,84.96,69,15,10.69,SO,2021-04-19 05:30:56
553,Aransas Pass,27.9095,-97.15,63.0,67,1,4.61,US,2021-04-19 05:27:37
554,Umm Kaddadah,13.6017,26.6876,85.53,6,36,9.46,SD,2021-04-19 05:30:56
555,Yima,34.7381,111.8839,74.8,32,1,11.61,CN,2021-04-19 05:30:57
556,Wenatchee,47.4235,-120.3103,68.0,22,1,17.27,US,2021-04-19 05:28:39
